group_id,previous_group_id,relation,overlap,jaccard
G5_156215951a9e1c6f,G5_156215951a9e1c6f,continued,1,1.0
G5_156215951a9e1c6f01,G5_156215951a9e1c6f01,continued,1,1.0
G5_51ba09f6911eaf20,G5_51ba09f6911eaf20,continued,1,1.0
G5_d1bb57176da2f0da,G5_d1bb57176da2f0da,continued,1,1.0
G5_2d95381ec5a81001,G5_2d95381ec5a81001,continued,1,1.0
G5_2f87c450f619e96e,G5_2f87c450f619e96e,continued,1,1.0
G5_c13cfc9ba8e1f5ef,G5_c13cfc9ba8e1f5ef,continued,1,1.0
G5_598bd9f7c65de40ead,G5_598bd9f7c65de40ead,continued,1,1.0
G5_12eeec9963ef1f78,G5_12eeec9963ef1f78,continued,1,1.0
G5_9d2d37982d2e979d,G5_9d2d37982d2e979d,continued,1,1.0
G5_68a9c35fc8c6e4cb,G5_68a9c35fc8c6e4cb,continued,1,1.0
G5_ffb958886a69afbc,G5_ffb958886a69afbc,continued,1,1.0
G5_a15fe074ff4f9b88,G5_a15fe074ff4f9b88,continued,1,1.0
G5_0a473efef4fefd0c,G5_0a473efef4fefd0c,continued,1,1.0
G5_0b4758eef83a5586,G5_0b4758eef83a5586,continued,1,1.0
G5_957331d342910fb1,G5_957331d342910fb1,continued,1,1.0
G5_2f4ca1c3920a6eb1,G5_2f4ca1c3920a6eb1,continued,1,1.0
G5_9e36784e873b6750,G5_9e36784e873b6750,continued,1,1.0
G5_3dd34e65261d25d5,G5_3dd34e65261d25d5,continued,1,1.0
G5_039f3c74d9b5b684,G5_039f3c74d9b5b684,continued,1,1.0
G5_21b0edf084fd9494,G5_21b0edf084fd9494,continued,1,1.0
G5_1a79b4ccd6c5d492,G5_1a79b4ccd6c5d492,continued,1,1.0
G5_08618c2306d31be5,G5_08618c2306d31be5,continued,1,1.0
G5_aee9cd7265d57087,G5_aee9cd7265d57087,continued,1,1.0
G5_8e632a5946245795,G5_8e632a5946245795,continued,1,1.0
G5_303c0a0381dad1da,G5_303c0a0381dad1da,continued,1,1.0
G5_03e05a224acecb0f,G5_03e05a224acecb0f,continued,1,1.0
G5_9525bbc3fc0edede,G5_9525bbc3fc0edede,continued,1,1.0
G5_cb118c3b5f19e311,G5_cb118c3b5f19e311,continued,1,1.0
G5_b849668e80770076,G5_b849668e80770076,continued,1,1.0
G5_f059647f03eb08ee,G5_f059647f03eb08ee,continued,1,1.0
G5_ad112e784db2a49b,G5_ad112e784db2a49b,continued,1,1.0
G5_9613adb4db16946a,G5_9613adb4db16946a,continued,1,1.0
G5_f904ae99a45128c1,G5_f904ae99a45128c1,continued,1,1.0
G5_cd4380fcaf0b7e05,G5_cd4380fcaf0b7e05,continued,1,1.0
G5_bca0c8b8beb56e8e,G5_bca0c8b8beb56e8e,continued,1,1.0
G5_9ad4fe4d8fe8b0f7,G5_9ad4fe4d8fe8b0f7,continued,1,1.0
G5_5a888558df2fa053,G5_5a888558df2fa053,continued,1,1.0
G5_95163844c6d2df8f,G5_95163844c6d2df8f,continued,1,1.0
G5_f541148a3069ff05,G5_f541148a3069ff05,continued,1,1.0
G5_7ec2560a2a75c903,G5_7ec2560a2a75c903,continued,1,1.0
G5_4b03f8a1c1c6e594,G5_4b03f8a1c1c6e594,continued,1,1.0
G5_9ce1d02708863d8e,G5_9ce1d02708863d8e,continued,1,1.0
G5_31606811741c26c5,G5_31606811741c26c5,continued,1,1.0
G5_20c535992f93cbf1,G5_20c535992f93cbf1,continued,1,1.0
G5_016c6d8f9b3f64b7,G5_016c6d8f9b3f64b7,continued,1,1.0
G5_e8722b3878d71410,G5_e8722b3878d71410,continued,1,1.0
G5_1f9904114c2ee386,G5_1f9904114c2ee386,continued,1,1.0
G5_ec338e336613d995,G5_ec338e336613d995,continued,1,1.0
G5_34b0fa08cf7a0218,G5_34b0fa08cf7a0218,continued,1,1.0
G5_0428611a46834a02,G5_0428611a46834a02,continued,1,1.0
G5_de3959fc860c3167,G5_de3959fc860c3167,continued,1,1.0
G5_e0b61d84cb599e5a,G5_e0b61d84cb599e5a,continued,1,1.0
G5_aa7de67c67c17168,G5_aa7de67c67c17168,continued,1,1.0
G5_2b778556442d3a1d,G5_2b778556442d3a1d,continued,1,1.0
G5_901e8343e0e741ae,G5_901e8343e0e741ae,continued,1,1.0
G5_e04f61bb206de1a3,G5_e04f61bb206de1a3,continued,1,1.0
G5_04d19334ce46d6a5,G5_04d19334ce46d6a5,continued,1,1.0
G5_8b92daa2c8359fed,G5_8b92daa2c8359fed,continued,1,1.0
G5_10aba36f585f9c1c,G5_10aba36f585f9c1c,continued,1,1.0
G5_eddc176a324e91aa,G5_eddc176a324e91aa,continued,1,1.0
G5_9ff88487662bfb90,G5_9ff88487662bfb90,continued,1,1.0
G5_5db3872255e26676,G5_5db3872255e26676,continued,1,1.0
G5_4bf6f562b20f19d9f7,G5_4bf6f562b20f19d9f7,continued,1,1.0
G5_caafde83b805c974,G5_caafde83b805c974,continued,1,1.0
G5_46b8a0ba8ab5c371,G5_46b8a0ba8ab5c371,continued,1,1.0
G5_1c3cdb0f025baf09,G5_1c3cdb0f025baf09,continued,1,1.0
G5_c3b5e8e3f4721fe2,G5_c3b5e8e3f4721fe2,continued,1,1.0
G5_d60c211dfae1e6e5,G5_d60c211dfae1e6e5,continued,1,1.0
G5_3dd0de2830993bcc,G5_3dd0de2830993bcc,continued,1,1.0
G5_6c383d2ee19c32c8,G5_6c383d2ee19c32c8,continued,1,1.0
G5_9f9c44b6730c445c,G5_9f9c44b6730c445c,continued,1,1.0
G5_9b340c08145d410f,G5_9b340c08145d410f,continued,1,1.0
G5_2fd95bd5bf9d4126,G5_2fd95bd5bf9d4126,continued,1,1.0
G5_e4de9668e54306de,G5_e4de9668e54306de,continued,1,1.0
G5_8511a84bad9fc792,G5_8511a84bad9fc792,continued,1,1.0
G5_d6cd9b43028df119,G5_d6cd9b43028df119,continued,1,1.0
G5_fc8910475ccd5ce6,G5_fc8910475ccd5ce6,continued,1,1.0
G5_0adbc573e56ee7c3,G5_0adbc573e56ee7c3,continued,1,1.0
G5_33808cc0866c8f92,G5_33808cc0866c8f92,continued,1,1.0
G5_56bc12a9f7d1c879,G5_56bc12a9f7d1c879,continued,1,1.0
G5_79fba7d78bd87a2b,G5_79fba7d78bd87a2b,continued,1,1.0
G5_612030a5d2c5babc,G5_612030a5d2c5babc,continued,1,1.0
G5_fe0436e583638362,G5_fe0436e583638362,continued,1,1.0
G5_17ebef3b2ad46ce3,G5_17ebef3b2ad46ce3,continued,1,1.0
G5_41fa3c719399b1cb,G5_41fa3c719399b1cb,continued,1,1.0
G5_cbade17573ad0f5f,G5_cbade17573ad0f5f,continued,1,1.0
G5_89d3161202d05018,G5_89d3161202d05018,continued,1,1.0
G5_c5e78933b10eadc9,G5_c5e78933b10eadc9,continued,1,1.0
G5_692b7396eddccacd,G5_692b7396eddccacd,continued,1,1.0
G5_74a14f2ba8ac8a98,G5_74a14f2ba8ac8a98,continued,1,1.0
G5_5496c2dd930d80d1,G5_5496c2dd930d80d1,continued,1,1.0
G5_56bc12a9f7d1c87910,G5_56bc12a9f7d1c87910,continued,1,1.0
G5_bd5a4e7494e04b85,G5_bd5a4e7494e04b85,continued,1,1.0
G5_9fe9a0edc8c5e7de87,G5_9fe9a0edc8c5e7de87,continued,1,1.0
G5_40ab7d53891ddeea,G5_40ab7d53891ddeea,continued,1,1.0
G5_3b9e0dfd6733ecd6,G5_3b9e0dfd6733ecd6,continued,1,1.0
G5_a0664ad53e27a675,G5_a0664ad53e27a675,continued,1,1.0
G5_9ddf50661202c1e3,G5_9ddf50661202c1e3,continued,1,1.0
G5_8cb20d1c3eb5429e,G5_8cb20d1c3eb5429e,continued,1,1.0
G5_55e1a8dac524bd7e,G5_55e1a8dac524bd7e,continued,1,1.0
G5_db5f14f2847a2e5e,G5_db5f14f2847a2e5e,continued,1,1.0
G5_3ecb8160377d40aa,G5_3ecb8160377d40aa,continued,1,1.0
G5_e2dc88dd6fd2add7,G5_e2dc88dd6fd2add7,continued,1,1.0
G5_306fb95a6bb04b0f,G5_306fb95a6bb04b0f,continued,1,1.0
G5_4fb8cdf12b402c73,G5_4fb8cdf12b402c73,continued,1,1.0
G5_1f64e52736a59ae5,G5_1f64e52736a59ae5,continued,1,1.0
G5_7dea2ea3723dfeb1,G5_7dea2ea3723dfeb1,continued,1,1.0
G5_1192dbc0316390c3,G5_1192dbc0316390c3,continued,1,1.0
G5_df7804556f3be984,G5_df7804556f3be984,continued,1,1.0
G5_1ea2fcaf322c0da7,G5_1ea2fcaf322c0da7,continued,1,1.0
G5_d54995edcbe6fa2e,G5_d54995edcbe6fa2e,continued,1,1.0
G5_de9122c940315666,G5_de9122c940315666,continued,1,1.0
G5_29f5839308893ebb,G5_29f5839308893ebb,continued,1,1.0
G5_af11a5ff78210bf9,G5_af11a5ff78210bf9,continued,1,1.0
G5_ad794a2bf9230d6b,G5_ad794a2bf9230d6b,continued,1,1.0
G5_cef7a66ad5314bc7,G5_cef7a66ad5314bc7,continued,1,1.0
G5_95cf493f2c55b93c,G5_95cf493f2c55b93c,continued,1,1.0
G5_397213b2ead734ec,G5_397213b2ead734ec,continued,1,1.0
G5_75327cab0c4168fb,G5_75327cab0c4168fb,continued,1,1.0
G5_3ae12a28fb41407c,G5_3ae12a28fb41407c,continued,1,1.0
G5_7547e0504d57e160,G5_7547e0504d57e160,continued,1,1.0
G5_3f307bd2918305d7,G5_3f307bd2918305d7,continued,1,1.0
G5_a2bcfc29398e6744,G5_a2bcfc29398e6744,continued,1,1.0
G5_b84ccd060419cb86,G5_b84ccd060419cb86,continued,1,1.0
G5_f48a92eed69b7b9d,G5_f48a92eed69b7b9d,continued,1,1.0
G5_6d0ccfa8a45d4021,G5_6d0ccfa8a45d4021,continued,1,1.0
G5_6e4c1bd7aa95a51f,G5_6e4c1bd7aa95a51f,continued,1,1.0
G5_d6a52d53a65d08c7,G5_d6a52d53a65d08c7,continued,1,1.0
G5_ca4c951d26b9f3dc,G5_ca4c951d26b9f3dc,continued,1,1.0
G5_8425e2388e4c7391,G5_8425e2388e4c7391,continued,1,1.0
G5_93fe46aa60d789c6,G5_93fe46aa60d789c6,continued,1,1.0
G5_e23504ce6aa426f7,G5_e23504ce6aa426f7,continued,1,1.0
G5_d2a9d26eb188cd08,G5_d2a9d26eb188cd08,continued,1,1.0
G5_40815354d75ad8ea,G5_40815354d75ad8ea,continued,1,1.0
G5_f64bca64dc33f03c,G5_f64bca64dc33f03c,continued,1,1.0
G5_95da7e4d170773cd,G5_95da7e4d170773cd,continued,1,1.0
G5_3e858409008e99bc,G5_3e858409008e99bc,continued,1,1.0
G5_e916a05e25d943b1,G5_e916a05e25d943b1,continued,1,1.0
G5_0db6528558b84add,G5_0db6528558b84add,continued,1,1.0
G5_d1bfe0212dd0de20,G5_d1bfe0212dd0de20,continued,1,1.0
G5_7c6f2e067b63c14e,G5_7c6f2e067b63c14e,continued,1,1.0
G5_24a6247078c3e845,G5_24a6247078c3e845,continued,1,1.0
G5_53d91c4ac02943f0,G5_53d91c4ac02943f0,continued,1,1.0
G5_b3c0f1115966af58,G5_b3c0f1115966af58,continued,1,1.0
G5_678070bfbddf6df8,G5_678070bfbddf6df8,continued,1,1.0
G5_927b057352492d87,G5_927b057352492d87,continued,1,1.0
G5_c7950c05c0027a8d,G5_c7950c05c0027a8d,continued,1,1.0
G5_b892bb791d2a9d79,G5_b892bb791d2a9d79,continued,1,1.0
G5_ccd9926e3c6aa178,G5_ccd9926e3c6aa178,continued,1,1.0
G5_060d1368debe6c7a,G5_060d1368debe6c7a,continued,1,1.0
G5_08a8953cc2000452,G5_08a8953cc2000452,continued,1,1.0
G5_49a0489fca19f775,G5_49a0489fca19f775,continued,1,1.0
G5_ea772536ebaa9d28,G5_ea772536ebaa9d28,continued,1,1.0
G5_1fbf63fbc68246c7,G5_1fbf63fbc68246c7,continued,1,1.0
G5_84c37b1ca7b3a3f0,G5_84c37b1ca7b3a3f0,continued,1,1.0
G5_46035a7ab7b6f9c4,G5_46035a7ab7b6f9c4,continued,1,1.0
G5_120abadfd2b53e11,G5_120abadfd2b53e11,continued,1,1.0
G5_50ab213fcb4fa6d2,G5_50ab213fcb4fa6d2,continued,1,1.0
G5_73325ffbe36323c5,G5_73325ffbe36323c5,continued,1,1.0
G5_a6ff126e3640e72c,G5_a6ff126e3640e72c,continued,1,1.0
G5_fcd7ee46968e947f,G5_fcd7ee46968e947f,continued,1,1.0
G5_114c6c0b2e109eeb,G5_114c6c0b2e109eeb,continued,1,1.0
G5_1b0696fe823e64ca,G5_1b0696fe823e64ca,continued,1,1.0
G5_e08ee0def011479a,G5_e08ee0def011479a,continued,1,1.0
G5_9588cdc57e46753c,G5_9588cdc57e46753c,continued,1,1.0
G5_ed1ffb3e61e97579,G5_ed1ffb3e61e97579,continued,1,1.0
G5_24f1dd48c4933e2b,G5_24f1dd48c4933e2b,continued,1,1.0
G5_4b03a080ec278990,G5_4b03a080ec278990,continued,1,1.0
G5_90348bf773b3200d,G5_90348bf773b3200d,continued,1,1.0
G5_f2ee7570f2b9cc85,G5_f2ee7570f2b9cc85,continued,1,1.0
G5_d8ab3f6c636ac880,G5_d8ab3f6c636ac880,continued,1,1.0
G5_3ccb82282479e84e,G5_3ccb82282479e84e,continued,1,1.0
G5_8a3d8aa344ec21ca,G5_8a3d8aa344ec21ca,continued,1,1.0
G5_693d3e0e5851aa8e,G5_693d3e0e5851aa8e,continued,1,1.0
G5_7ebb7dbc8f95641b,G5_7ebb7dbc8f95641b,continued,1,1.0
G5_dcbe7044c9510c7f,G5_dcbe7044c9510c7f,continued,1,1.0
G5_c9bdd376734ee358,G5_c9bdd376734ee358,continued,1,1.0
G5_2ce03238867d1df1,G5_2ce03238867d1df1,continued,1,1.0
G5_0123f0988157b667,G5_0123f0988157b667,continued,1,1.0
G5_55fd1ca5bd5791c4,G5_55fd1ca5bd5791c4,continued,1,1.0
G5_abe7c60e8c08989e,G5_abe7c60e8c08989e,continued,1,1.0
G5_afcd46eb29efb0fc,G5_afcd46eb29efb0fc,continued,1,1.0
G5_97514c46b92cf3eb,G5_97514c46b92cf3eb,continued,1,1.0
G5_775de817411c8726,G5_775de817411c8726,continued,1,1.0
G5_54c156a81b9fb350,G5_54c156a81b9fb350,continued,1,1.0
G5_70d968aee0687055,G5_70d968aee0687055,continued,1,1.0
G5_456c9f7b3ae11983,G5_456c9f7b3ae11983,continued,1,1.0
G5_54c156a81b9fb35058,G5_54c156a81b9fb35058,continued,1,1.0
G5_457a7b8a22475e46,G5_457a7b8a22475e46,continued,1,1.0
G5_898cad4d0fead528,G5_898cad4d0fead528,continued,1,1.0
G5_832fe87fb336b0cb,G5_832fe87fb336b0cb,continued,1,1.0
G5_7fc235dd9f66be0e,G5_7fc235dd9f66be0e,continued,1,1.0
G5_cf0e6bc149dd57d4,G5_cf0e6bc149dd57d4,continued,1,1.0
G5_e6dc0e6ee4e730c5,G5_e6dc0e6ee4e730c5,continued,1,1.0
G5_e5afc14d395a61f9,G5_e5afc14d395a61f9,continued,1,1.0
G5_3580d4108f64d1a6,G5_3580d4108f64d1a6,continued,1,1.0
G5_919392cd069a0088,G5_919392cd069a0088,continued,1,1.0
G5_5ce37806ca90d3d5,G5_5ce37806ca90d3d5,continued,1,1.0
G5_7263219a0aa174d8,G5_7263219a0aa174d8,continued,1,1.0
G5_9913464aec7cad37,G5_9913464aec7cad37,continued,1,1.0
G5_1549391f0f39860e,G5_1549391f0f39860e,continued,1,1.0
G5_84adf7e59f45badf,G5_84adf7e59f45badf,continued,1,1.0
G5_ec6dc18ae7b33700,G5_ec6dc18ae7b33700,continued,1,1.0
G5_1549391f0f39860e2d,G5_1549391f0f39860e2d,continued,1,1.0
G5_9635f8c70bc83196,G5_9635f8c70bc83196,continued,1,1.0
G5_d1e82419810cc74f,G5_d1e82419810cc74f,continued,1,1.0
G5_881dda136afef6cb,G5_881dda136afef6cb,continued,1,1.0
G5_5c5d47f1ed8c9382,G5_5c5d47f1ed8c9382,continued,1,1.0
G5_4a09da80b4bc4888,G5_4a09da80b4bc4888,continued,1,1.0
G5_551f3186962fb127,G5_551f3186962fb127,continued,1,1.0
G5_70a6934a4786c043,G5_70a6934a4786c043,continued,1,1.0
G5_9e810ca6f09355cb,G5_9e810ca6f09355cb,continued,1,1.0
G5_2f9b96d1ce94ec8a,G5_2f9b96d1ce94ec8a,continued,1,1.0
G5_10c294074eeb056e,G5_10c294074eeb056e,continued,1,1.0
G5_be70ae00abf966d8,G5_be70ae00abf966d8,continued,1,1.0
G5_f5579bf40ce70540,G5_f5579bf40ce70540,continued,1,1.0
G5_1af6703d8f50d557,G5_1af6703d8f50d557,continued,1,1.0
G5_bfd5b8c15bfdcdc3,G5_bfd5b8c15bfdcdc3,continued,1,1.0
G5_9898bcfb96182a54,G5_9898bcfb96182a54,continued,1,1.0
G5_fb17340d9b2dd8f6,G5_fb17340d9b2dd8f6,continued,1,1.0
G5_07ed1316dfa1d865,G5_07ed1316dfa1d865,continued,1,1.0
G5_97694457d0150d9a,G5_97694457d0150d9a,continued,1,1.0
G5_cdf552ca731e6031,G5_cdf552ca731e6031,continued,1,1.0
G5_c56245794bf536a1,G5_c56245794bf536a1,continued,1,1.0
G5_3d9dd4d7160dc79d,G5_3d9dd4d7160dc79d,continued,1,1.0
G5_e7d6e4612d1ddd94,G5_e7d6e4612d1ddd94,continued,1,1.0
G5_7772fddace3f4110,G5_7772fddace3f4110,continued,1,1.0
G5_17b0a8483e368c45,G5_17b0a8483e368c45,continued,1,1.0
G5_916043b0d6a640a7,G5_916043b0d6a640a7,continued,1,1.0
G5_22515073a62545b2,G5_22515073a62545b2,continued,1,1.0
G5_7a617cac1b59ee43,G5_7a617cac1b59ee43,continued,1,1.0
G5_38204a4e7eac4d1c,G5_38204a4e7eac4d1c,continued,1,1.0
G5_35b69d87d1ff3831,G5_35b69d87d1ff3831,continued,1,1.0
G5_ed486eb941b4fac2,G5_ed486eb941b4fac2,continued,1,1.0
G5_acd016c55d22cf9c,G5_acd016c55d22cf9c,continued,1,1.0
G5_f53a203f67796ed8,G5_f53a203f67796ed8,continued,1,1.0
G5_2795d1dc68c12767,G5_2795d1dc68c12767,continued,1,1.0
G5_35edd63c3b18ebf6,G5_35edd63c3b18ebf6,continued,1,1.0
G5_95c8c97ee14f3d9e,G5_95c8c97ee14f3d9e,continued,1,1.0
G5_12d94ecf61c6eb23,G5_12d94ecf61c6eb23,continued,1,1.0
G5_c2e13195f0e806c5,G5_c2e13195f0e806c5,continued,1,1.0
G5_9d6f33a1b35b50be,G5_9d6f33a1b35b50be,continued,1,1.0
G5_302a2ea1b18ffd98,G5_302a2ea1b18ffd98,continued,1,1.0
G5_00abececd8d22038,G5_00abececd8d22038,continued,1,1.0
G5_8e2fc2823509fd1a,G5_8e2fc2823509fd1a,continued,1,1.0
G5_22b3f913f436ce89c0,G5_22b3f913f436ce89c0,continued,1,1.0
G5_d99b473625ab13bc,G5_d99b473625ab13bc,continued,1,1.0
G5_8d462c04c169b2d3,G5_8d462c04c169b2d3,continued,1,1.0
G5_ef70796e9a6806d5,G5_ef70796e9a6806d5,continued,1,1.0
G5_68f39d31bdbbfe83,G5_68f39d31bdbbfe83,continued,1,1.0
G5_78775332d861bd6a,G5_78775332d861bd6a,continued,1,1.0
G5_a62090b05cc6c44e,G5_a62090b05cc6c44e,continued,1,1.0
G5_7a72991f1ffe2a8a,G5_7a72991f1ffe2a8a,continued,1,1.0
G5_875c92acb93bb793,G5_875c92acb93bb793,continued,1,1.0
G5_f15f32961551a292,G5_f15f32961551a292,continued,1,1.0
G5_41d5ea5add7ef128,G5_41d5ea5add7ef128,continued,1,1.0
G5_3b993b912fd65737,G5_3b993b912fd65737,continued,1,1.0
G5_24e0877a8b4fdbfe,G5_24e0877a8b4fdbfe,continued,1,1.0
G5_265bb20c765bc6f0,G5_265bb20c765bc6f0,continued,1,1.0
G5_f3969f8e662d4831,G5_f3969f8e662d4831,continued,1,1.0
G5_bde2def0347f4ff1,G5_bde2def0347f4ff1,continued,1,1.0
G5_07c35d77cbc20e6b,G5_07c35d77cbc20e6b,continued,1,1.0
G5_9deed3973c209268,G5_9deed3973c209268,continued,1,1.0
G5_2e03e45fb9b5cc3a,G5_2e03e45fb9b5cc3a,continued,1,1.0
G5_7f0c61d2daabcfb9,G5_7f0c61d2daabcfb9,continued,1,1.0
G5_d03b196c4748b938,G5_d03b196c4748b938,continued,1,1.0
G5_a8fbcafc16df1867,G5_a8fbcafc16df1867,continued,1,1.0
G5_fcb364dfd17af8e0,G5_fcb364dfd17af8e0,continued,1,1.0
G5_318ae09dd69af418,G5_318ae09dd69af418,continued,1,1.0
G5_beb9b034c8a9d4fe,G5_beb9b034c8a9d4fe,continued,1,1.0
G5_d1529bad99acd92b,G5_d1529bad99acd92b,continued,1,1.0
G5_46b115a6aad9fd0f,G5_46b115a6aad9fd0f,continued,1,1.0
G5_2903ea739201d307,G5_2903ea739201d307,continued,1,1.0
G5_721cb644d6a44520,G5_721cb644d6a44520,continued,1,1.0
G5_77a1340f19d70af1,G5_77a1340f19d70af1,continued,1,1.0
G5_dcbd7bea0b5495c1,G5_dcbd7bea0b5495c1,continued,1,1.0
G5_d1529bad99acd92b62,G5_d1529bad99acd92b62,continued,1,1.0
G5_3f97b77be414944f,G5_3f97b77be414944f,continued,1,1.0
G5_429a787d3f674007,G5_429a787d3f674007,continued,1,1.0
G5_67a85fb8550ab8cf,G5_67a85fb8550ab8cf,continued,1,1.0
G5_99e05bb950fb1593,G5_99e05bb950fb1593,continued,1,1.0
G5_53cc5f0969874dc7,G5_53cc5f0969874dc7,continued,1,1.0
G5_aa27dd858d7da403,G5_aa27dd858d7da403,continued,1,1.0
G5_84ee16c400b6bf67,G5_84ee16c400b6bf67,continued,1,1.0
G5_02304d30b9ba66bf,G5_02304d30b9ba66bf,continued,1,1.0
G5_d8fe96eeb9a1b4a7,G5_d8fe96eeb9a1b4a7,continued,1,1.0
G5_b8394aa7ad101018,G5_b8394aa7ad101018,continued,1,1.0
G5_6d2485174b7aba77,G5_6d2485174b7aba77,continued,1,1.0
G5_a0e0591839c7bbcd,G5_a0e0591839c7bbcd,continued,1,1.0
G5_29732fdbb42a5b65,G5_29732fdbb42a5b65,continued,1,1.0
G5_24592b3824728002,G5_24592b3824728002,continued,1,1.0
G5_3c3a4d067a6e6b96,G5_3c3a4d067a6e6b96,continued,1,1.0
G5_65cb45073f934616,G5_65cb45073f934616,continued,1,1.0
G5_e3a4af1c862a3805,G5_e3a4af1c862a3805,continued,1,1.0
G5_4131fc7364303c03,G5_4131fc7364303c03,continued,1,1.0
G5_61bd2f80ca1a14a4,G5_61bd2f80ca1a14a4,continued,1,1.0
G5_a2d46b0594e08ee8,G5_a2d46b0594e08ee8,continued,1,1.0
G5_2f273bc7b539ef29,G5_2f273bc7b539ef29,continued,1,1.0
G5_e50e0087557c6194,G5_e50e0087557c6194,continued,1,1.0
G5_29f68bf6b7365d20,G5_29f68bf6b7365d20,continued,1,1.0
G5_b7e4952b9fa53daf,G5_b7e4952b9fa53daf,continued,1,1.0
G5_b6437b8b2efef1d0,G5_b6437b8b2efef1d0,continued,1,1.0
G5_75276dd107a20464,G5_75276dd107a20464,continued,1,1.0
G5_ff49fb51b8dabf00,G5_ff49fb51b8dabf00,continued,1,1.0
G5_c9dcc5715811c018,G5_c9dcc5715811c018,continued,1,1.0
G5_c5e6c43db58ae172,G5_c5e6c43db58ae172,continued,1,1.0
G5_5add1f7b7aff0e82,G5_5add1f7b7aff0e82,continued,1,1.0
G5_88dfc59c57a1c14f,G5_88dfc59c57a1c14f,continued,1,1.0
G5_0483b4f0b8ca4c96,G5_0483b4f0b8ca4c96,continued,1,1.0
G5_52342d6d2bc81689,G5_52342d6d2bc81689,continued,1,1.0
G5_72c5b8556137b389,G5_72c5b8556137b389,continued,1,1.0
G5_677215997f0ab839,G5_677215997f0ab839,continued,1,1.0
G5_677215997f0ab8391f,G5_677215997f0ab8391f,continued,1,1.0
G5_ade3133759ead579,G5_ade3133759ead579,continued,1,1.0
G5_6c47f595fa0aed54,G5_6c47f595fa0aed54,continued,1,1.0
G5_50be14cf098a961b,G5_50be14cf098a961b,continued,1,1.0
G5_b526b1138cd344da,G5_b526b1138cd344da,continued,1,1.0
G5_f29ee618bfb38a4d,G5_f29ee618bfb38a4d,continued,1,1.0
G5_194745afc95fcd3c,G5_194745afc95fcd3c,continued,1,1.0
G5_ac98164264d856fe,G5_ac98164264d856fe,continued,1,1.0
G5_f66edf114a388a79,G5_f66edf114a388a79,continued,1,1.0
G5_e27202f92972593b,G5_e27202f92972593b,continued,1,1.0
G5_585a8fdf54e2d009,G5_585a8fdf54e2d009,continued,1,1.0
G5_7029ae3400c2d3ec,G5_7029ae3400c2d3ec,continued,1,1.0
G5_998359a8a38ebb98,G5_998359a8a38ebb98,continued,1,1.0
G5_4f45b5d802b34d32,G5_4f45b5d802b34d32,continued,1,1.0
G5_f3d321e5794dd615,G5_f3d321e5794dd615,continued,1,1.0
G5_896bee801b1d0790,G5_896bee801b1d0790,continued,1,1.0
G5_98d2c5060428b935,G5_98d2c5060428b935,continued,1,1.0
G5_72de2432c42f2f2a,G5_72de2432c42f2f2a,continued,1,1.0
G5_7f57227570d1f752,G5_7f57227570d1f752,continued,1,1.0
G5_fb38336c7ca474e3,G5_fb38336c7ca474e3,continued,1,1.0
G5_2c8dfdac4a8f7a59,G5_2c8dfdac4a8f7a59,continued,1,1.0
G5_292eef74bb553638,G5_292eef74bb553638,continued,1,1.0
G5_f45b9aa5c1f75e37,G5_f45b9aa5c1f75e37,continued,1,1.0
G5_c2cc62589d032ed2,G5_c2cc62589d032ed2,continued,1,1.0
G5_e15af2e4aaa23e6b,G5_e15af2e4aaa23e6b,continued,1,1.0
G5_2e4225aa6828a6ed,G5_2e4225aa6828a6ed,continued,1,1.0
G5_22fc2c2d7420e56a,G5_22fc2c2d7420e56a,continued,1,1.0
G5_1aaf32b2a093e26d,G5_1aaf32b2a093e26d,continued,1,1.0
G5_0c1fa9d45c6ab2c6,G5_0c1fa9d45c6ab2c6,continued,1,1.0
G5_6d07b5a836a3942d,G5_6d07b5a836a3942d,continued,1,1.0
G5_eb62d9b2248868c1,G5_eb62d9b2248868c1,continued,1,1.0
G5_1e4be4dc0605442e,G5_1e4be4dc0605442e,continued,1,1.0
G5_c060506f652391f0,G5_c060506f652391f0,continued,1,1.0
G5_07b7b8e76d04e742,G5_07b7b8e76d04e742,continued,1,1.0
G5_717e24bb94fcc247,G5_717e24bb94fcc247,continued,1,1.0
G5_dc8829cc10343efb,G5_dc8829cc10343efb,continued,1,1.0
G5_a5a22ff497655758,G5_a5a22ff497655758,continued,1,1.0
G5_0abed2c011536845,G5_0abed2c011536845,continued,1,1.0
G5_d4db7450550af3f4,G5_d4db7450550af3f4,continued,1,1.0
G5_85fc96063eeaa125,G5_85fc96063eeaa125,continued,1,1.0
G5_6fa29a92e6a61e96,G5_6fa29a92e6a61e96,continued,1,1.0
G5_fc0dfe5812709854,G5_fc0dfe5812709854,continued,1,1.0
G5_3046b94a8eab8302,G5_3046b94a8eab8302,continued,1,1.0
G5_821d46e1ecd1fc2e,G5_821d46e1ecd1fc2e,continued,1,1.0
G5_93f8d78ef843cd0d,G5_93f8d78ef843cd0d,continued,1,1.0
G5_e7b53bac22c76381,G5_e7b53bac22c76381,continued,1,1.0
G5_07bf4d009ab0f3bc,G5_07bf4d009ab0f3bc,continued,1,1.0
G5_b6da3729cbdbf284,G5_b6da3729cbdbf284,continued,1,1.0
G5_1a70696ee4622f38,G5_1a70696ee4622f38,continued,1,1.0
