sku_id,group_id,group_name,group_size,brand_canonical,product_form,unit,origin,pack_count,ean,sku_name,method_version,dataset_sha256
B0059001_S_3700962902851,G5_44a82989f020f179,kerzon 法國 香皂 99.79g (法國),1,kerzon,soap_bar,99.79g,法國,1,3700962902851,超豐富固體香皂 - 孚日廣場 3.52盎司 (法國製造),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0059001_S_SAV26NJ_6,G5_65397217632494ce,NAJEL 摩洛哥堅果油·初榨橄欖油·月桂油 香皂 100g (阿拉伯敘利亞共和國(敘利亞)),1,NAJEL,soap_bar,100g,阿拉伯敘利亞共和國(敘利亞),1,,【摩洛哥堅果油&火岩泥】阿勒頗天然手工古皂-100g｜5%月桂油＋95%初榨橄欖油＋堅果油+火岩泥｜法國品牌 香港行貨,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0107004_S_LPTD-No-01069,G5_6dd9f850887c4a20,沐浴·護理·身體 香皂 80g (泰國),1,,soap_bar,80g,泰國,1,,《PerfectSkinLady》—身體護理-α-羥基酸去角質美白沐浴香皂(80g)(平行進口)│#果酸,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0107004_S_LPTD-No-01071,G5_64ce2e0c6f5ef486,snail·white·黃金 香皂 80g (泰國),1,,soap_bar,80g,泰國,10,,《Snail White》—身體護理-黃金PlusX10膠原蛋白美白沐浴香皂(80g)(平行進口),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0107004_S_LPTD-No-01072,G5_aea930a4c0a44fc5,snail·white·三重 香皂 80g (泰國),1,,soap_bar,80g,泰國,1,,《Snail White》—身體護理-三重賦活膠原蛋白美白沐浴香皂(80g)(平行進口),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0107004_S_LPTD-No-01073,G5_5b5546d3409bfb6a,膠原蛋白·沐浴·護理 香皂 65g (泰國),1,,soap_bar,65g,泰國,1,,《Jam》—身體護理-膠原蛋白米奶天然手工沐浴香皂(65g)(平行進口),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0107004_S_LPTD-No-01388,G5_a660dd1bea901711,便攜式一次性·旅行·洗手 皂紙 50pc (中國),1,,soap_paper,50pc,中國,1,,《生活百貨》-旅行用品-便攜式一次性洗手香皂片-50片裝-黃色,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0107004_S_LPTD-No-01626,G5_5647a5e0ae0aff18,護理 洗髮皂 100g (中國),1,,shampoo_bar,100g,中國,1,,個人護理-烏斯曼草五黑養髮洗髮皂(100g)(平行進口)│#男神#女神,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0107004_S_LPTD-No-01749,G5_398b4b77399dbb05,家庭·洗手·精油 香皂 規格未知 (中國),1,,soap_bar,,中國,1,,《生活百貨》-家庭用品-懸掛式青提造型洗手香皂│手工#精油#番梘,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0122001_S_CP0002,G5_e875422bea6ddeb1,成分 香皂 80g (泰國),1,,soap_bar,80g,泰國,1,,泰國雷夫人保濕梘 提亮梘 純天然成分,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0148001_S_GA3614273737081,G5_5316d25bbb258090,阿瑪尼 armani·玉龍茶香 香皂 50g,1,阿瑪尼,soap_bar,50g,,1,,ARMANI 玉龍茶香香皂50g(737081)[平行進口]EXP:05/2027,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0172001_S_OnTBDSoap-Coconut-01,G5_e0cd0596b6eddf2b,ON: THE BODY 椰子·滋養·美容 香皂 90g (韓國),1,ON: THE BODY,soap_bar,90g,韓國,1,,天然美容香皂滋養椰子香皂 90 克 [平行進口],multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0172001_S_OnTBDSoap-Lavender-01,G5_1efda8a2e975095a,ON: THE BODY 薰衣草·美容 香皂 90g (韓國),1,ON: THE BODY,soap_bar,90g,韓國,1,,天然美容香皂舒緩薰衣草香皂 90 克 [平行進口],multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0172001_S_OnTBDSoap-Lemon-01,G5_b312045160a43243,ON: THE BODY 檸檬·美容 香皂 90g (韓國),1,ON: THE BODY,soap_bar,90g,韓國,1,,天然美容香皂亮白檸檬香皂 90 克 [平行進口],multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0172001_S_OnTBDSoap-OliveO-01,G5_482e4e4a7adbde11,ON: THE BODY 橄欖·美容 香皂 90g (韓國),1,ON: THE BODY,soap_bar,90g,韓國,1,,天然美容香皂保濕橄欖香皂 90 克 [平行進口],multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0197001_S_A0065,G5_7362f9da53fe7448,里仁 使用期限·柚籽 香皂 100g (台灣),1,里仁,soap_bar,100g,台灣,1,,里仁柚籽皂 100g/個 (使用期限：2028年9月1日) #平行進口 柚子番梘肥皂,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0197001_S_A0066,G5_6c614c33e7cc1c0a,里仁 使用期限 香皂 100g (台灣),1,里仁,soap_bar,100g,台灣,1,,里仁素皂 100g/個 (使用期限：2028年3月1日) #平行進口 番梘肥皂,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0197001_S_A0067,G5_6c614c33e7cc1c0a52,里仁 使用期限·薄荷 香皂 100g (台灣),1,里仁,soap_bar,100g,台灣,1,,里仁薄荷皂 100g/個 (使用期限：2028年6月1日) #平行進口 番梘肥皂,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0203001_S_kr74,G5_fcb948ad4bbf7ee5,Some By Mi 香皂 95g (韓國),1,Some By Mi,soap_bar,95g,韓國,1,,韓國直送 SOME BY MI 30天奇蹟皂 95g,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0216001_S_4891080100034,G5_6c1d1da90a68ceea,Johnson's 及滋養肌膚 香皂 150g (馬來西亞),1,Johnson's,soap_bar,150g,馬來西亞,3,4891080100034,Johnson's - 香枧 溫和清潔及滋養肌膚 150g×3盒（4891080100034）,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0243001_S_6976883645864,G5_7d040936894b1cd8,FITZELAR 泡沫·皮膚·種草 未分類 100g (中國),1,FITZELAR,UNKNOWN,100g,中國,1,6976883645864,神戶煙酰胺七白皁 多種草本精粹 呵護身體 清潔皮膚 細膩泡沫,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0264001_S_8997206264256,G5_e519b4b146032e36,凱莎 玫瑰·花形 香皂 50g (印尼),1,凱莎,soap_bar,50g,印尼,1,8997206264256,手工香水皂 峇里島天然手工藝紅玫瑰花形香皂,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0264001_S_8997206264683,G5_7083381fd0ed23b9,凱莎 花形 香皂 50g (印尼),1,凱莎,soap_bar,50g,印尼,1,8997206264683,手工香水皂 峇里島天然手工藝向日癸花形香皂,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0264001_S_8997206264706,G5_5d3729524ae0301c,凱莎 藝白緬槴花·花形 香皂 50g (印尼),1,凱莎,soap_bar,50g,印尼,1,8997206264706,手工香水皂 峇里島天然手工藝白緬槴花形香皂,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0264001_S_8997206265147,G5_9e923b5f7add43bd,凱莎 藝蜜糖味 香皂 50g (印尼),1,凱莎,soap_bar,50g,印尼,2,8997206265147,手工香水皂 峇里島天然手工藝蜜糖味香皂,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0264001_S_8997206265154-50x2,G5_527039513d7d8ae2,凱莎 藝蓮花 香皂 50g (印尼),1,凱莎,soap_bar,50g,印尼,2,,手工香水皂 峇里島天然手工藝蓮花香皂,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0264001_S_8997206265178x2,G5_3031eaa581e3d1ad,凱莎 衣草 香皂 50g (印尼),1,凱莎,soap_bar,50g,印尼,2,,手工香水皂 峇里島天然手工藝薫衣草香皂,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0264001_S_8997206265192x2,G5_277082b72312fd70,凱莎 藝白緬槴花 香皂 50g (印尼),1,凱莎,soap_bar,50g,印尼,2,,手工香水皂 峇里島天然手工藝白緬槴花香皂,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0264001_S_8997206265208-50x2,G5_4788c207f93791b1,凱莎 藝玉蘭花 香皂 50g (印尼),1,凱莎,soap_bar,50g,印尼,2,,手工香水皂 峇里島天然手工藝玉蘭花香皂,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0264001_S_8997206265215-50x2,G5_2422f2d95ca90833,凱莎 藝檀香 香皂 50g (印尼),1,凱莎,soap_bar,50g,印尼,2,,手工香水皂 峇里島天然手工藝檀香香皂,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0264001_S_8997206265260-50x2,G5_c7e0fce31a26cf62,凱莎 藝檸檬草 香皂 50g (印尼),1,凱莎,soap_bar,50g,印尼,2,,手工香水皂 峇里島天然手工藝檸檬草香皂,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0264001_S_8997206265307,G5_b89419ffdb11b7a1,凱莎 藝芒果味 香皂 50g (印尼),1,凱莎,soap_bar,50g,印尼,2,8997206265307,手工香水皂 峇里島天然手工藝芒果味香皂,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0264001_S_8997206265321,G5_a67ced2d0186d090,凱莎 藝椰子 香皂 50g (印尼),1,凱莎,soap_bar,50g,印尼,2,8997206265321,手工香水皂 峇里島天然手工藝椰子香皂,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0264001_S_8997206265345,G5_5c64cae7cb4059f5,凱莎 藝蜜糖味 香皂 100g (印尼),1,凱莎,soap_bar,100g,印尼,1,8997206265345,手工香水皂 峇里島天然手工藝蜜糖味香皂 100g,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0264001_S_8997206265352-100x2,G5_c5401922bfc74860,凱莎 藝蓮花 香皂 100g (印尼),1,凱莎,soap_bar,100g,印尼,2,,手工香水皂 峇里島天然手工藝蓮花香皂 100g x2,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0264001_S_8997206265369x2,G5_babe777a7145dd98,凱莎 玫瑰 香皂 100g (印尼),1,凱莎,soap_bar,100g,印尼,2,,手工香水皂 峇里島天然手工藝玫瑰香皂,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0264001_S_8997206265437,G5_fd55fc58fabe1aaf,凱莎 木瓜 香皂 100g (印尼),1,凱莎,soap_bar,100g,印尼,1,8997206265437,手工香水皂 峇里島天然手工藝木瓜香皂 100g,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0264001_S_8997206265444,G5_edc9baaf888257fe,凱莎 藝奶 香皂 100g (印尼),1,凱莎,soap_bar,100g,印尼,1,8997206265444,手工香水皂 峇里島天然手工藝奶香皂 100g,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0264001_S_8997206265451,G5_37009216681925a6,凱莎 薄荷 香皂 100g (印尼),1,凱莎,soap_bar,100g,印尼,1,8997206265451,手工香水皂 峇里島天然手工藝薄荷香皂 100g,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0264001_S_8997206265475,G5_e968b926431fe67a,凱莎 藝香蕉 香皂 100g (印尼),1,凱莎,soap_bar,100g,印尼,1,8997206265475,手工香水皂 峇里島天然手工藝香蕉香皂 100g,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0264001_S_8997206265482,G5_57434db1c3d14ff1,凱莎 草莓 香皂 100g (印尼),1,凱莎,soap_bar,100g,印尼,1,8997206265482,手工香水皂 峇里島天然手工藝草莓香皂 100g,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0264001_S_8997206265499,G5_60f56ff3b85a5685,凱莎 藝橙味 香皂 100g (印尼),1,凱莎,soap_bar,100g,印尼,1,8997206265499,手工香水皂 峇里島天然手工藝橙味香皂 100g,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0264001_S_8997206265505,G5_5619790c10dc8bb6,凱莎 藝芒果味 香皂 100g (印尼),1,凱莎,soap_bar,100g,印尼,1,8997206265505,手工香水皂 峇里島天然手工藝芒果味香皂 100g,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0264001_S_8997206265512,G5_2b2ac185b496370c,凱莎 藝檸檬 香皂 100g (印尼),1,凱莎,soap_bar,100g,印尼,1,8997206265512,手工香水皂 峇里島天然手工藝檸檬香皂 100g,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0264001_S_8997206265529,G5_f3d9778fa8c13c9a,凱莎 藝椰子 香皂 100g (印尼),1,凱莎,soap_bar,100g,印尼,1,8997206265529,手工香水皂 峇里島天然手工藝椰子香皂 100g,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0264001_S_8997206265536,G5_fbe6e0bd6d6be339,凱莎 藝豆薯 香皂 100g (印尼),1,凱莎,soap_bar,100g,印尼,1,8997206265536,手工香水皂 峇里島天然手工藝豆薯香皂 100g,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0264001_S_8997206266427,G5_a8776b95cb0ef68f,凱莎 茉莉花·花形 香皂 100g (印尼),1,凱莎,soap_bar,100g,印尼,1,8997206266427,手工香水皂 峇里島天然手工藝茉莉花形香皂,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0271001_S_MN3255,G5_a65635120fb6b4cb,"The Handmade Soap Co., 檸檬草·雪松 香皂 140g (愛爾蘭)",1,"The Handmade Soap Co.,",soap_bar,140g,愛爾蘭,1,,純素手工皂 140g - 檸檬草與雪松 (平行進口),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0271001_S_MN3260,G5_3a0a5fc5dc2f4096,"The Handmade Soap Co., 薰衣草·迷迭香·薄荷 香皂 140g (愛爾蘭)",1,"The Handmade Soap Co.,",soap_bar,140g,愛爾蘭,1,,純素手工皂 140g - 薰衣草、迷迭香、百里香與薄荷 (平行進口),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0271001_S_MN3264,G5_0e9268bd2052dd56,"The Handmade Soap Co., 粉紅 香皂 140g (愛爾蘭)",1,"The Handmade Soap Co.,",soap_bar,140g,愛爾蘭,1,,純素手工皂 140g - 苦橙、粉紅胡椒與乾草 (平行進口),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0271001_S_MN3271,G5_7ae7535a6a0c2dc4,"The Handmade Soap Co., 天竺葵 香皂 140g (愛爾蘭)",1,"The Handmade Soap Co.,",soap_bar,140g,愛爾蘭,1,,純素手工皂 140g - 芫荽籽、天竺葵與岩蘭草 (平行進口),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0271001_S_MN3377,G5_6f3ed7a9a4ed3260,"The Handmade Soap Co., 香皂 100g (愛爾蘭)",1,"The Handmade Soap Co.,",soap_bar,100g,愛爾蘭,3,,純素手工皂禮盒3件裝x100g | 平行進口,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0297001_S_9319944030358,G5_e0b9ad6b7f3337d9,AESOP 潔膚·香塊 香皂 310g (法國),1,AESOP,soap_bar,310g,法國,1,9319944030358,依蘭潔膚香塊香皂310g[平行進口],multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0355001_S_CLVOLO800109x3,G5_1917daffb042febd,樂家 純橄欖油 香皂 100g (義大利),1,樂家,soap_bar,100g,義大利,3,,特純橄欖油香皂 100克 x 3件,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0364001_S_4796034991785,G5_87b2bc2911b39455,Silani 奢華·甘油·蘆薈 香皂 100g (斯里蘭卡),1,Silani,soap_bar,100g,斯里蘭卡,1,4796034991785,花漾奢華(蘆薈)手工甘油皂 100克 [平行進口] 4796034991785 到期日：2026年12月2日,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0364001_S_4796034991792,G5_83ab254ca5726feb,Silani 櫻花·甘油 香皂 100g (斯里蘭卡),1,Silani,soap_bar,100g,斯里蘭卡,1,4796034991792,櫻花薄紗(竹炭)手工甘油皂 100克 4796034991792 到期日：2027年10月22日,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0364001_S_4796034991808,G5_3e7c3c6ef5b37e15,Silani 甘油 香皂 100g (斯里蘭卡),1,Silani,soap_bar,100g,斯里蘭卡,1,4796034991808,花瓣綻放(核桃壳)手工甘油皂 100克 [平行進口] 4796034991808 到期日：2026年11月18日,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0364001_S_PSN3631,G5_e51442ed9e8c39f6,滴露 dettol·保護潔膚·清涼 香皂 規格未知 (印尼),1,滴露,soap_bar,,印尼,1,8993560024574,Dettol 清涼抗菌保護潔膚皂 8993560024574 [平行進口］番梘,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0364001_S_PSN3933,G5_db9de28a86c8811d,梨牌 pears·敏感肌·甘油 香皂 75g (英國),1,梨牌,soap_bar,75g,英國,4,8901030005015,[4件] Pears 純白美肌透明皂 75g 8901030005015 [平行進口] #梨牌香皂 #透明皂 #甘油皂 #敏感肌適用 #純素配方 #英國品牌,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0368001_S_T839,G5_88e3536768d5b0af,HOTBUY 柔滑·潔膚·潤膚 香皂 90g (中國),1,HOTBUY,soap_bar,90g,中國,1,,《緊緻護膚》OUHOE 蜂蜜香柔滑潔膚皂 蜂毒纖體香皂 溫和滋潤護膚皂 深層清潔護膚皂 纖體修身潔膚皂 抗老化護膚皂 肌膚保濕護膚皂 塑形瘦身潔膚皂 持久保濕潤膚皂 皮膚亮白潔膚皂丨皮膚護理 纖體瘦身,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0412001_S_0803629016076,G5_ac2a214063562048,於面部·護理·身體 香皂 100g (印度),1,,soap_bar,100g,印度,1,0803629016076,沙棘天然皂 100克 | 100%天然配方，適用於面部、身體及頭髮護理。,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0412001_S_4800188108385,G5_ee556f6c333ccf9a,木瓜·沐浴·草本 香皂 135g (菲律賓),1,,soap_bar,135g,菲律賓,1,4800188108385,LIKAS 木瓜草本沐浴皂 - 135G,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0412001_S_8463546,G5_f623ac17a63c1399,橄欖油·淡化·生薑 香皂 75g (印度),1,,soap_bar,75g,印度,1,,ARAAH AVARAMPOO 手工皂 75克 | 冷製工藝 | 野生薑黃+橄欖油 | 淡化色斑、色素沉澱及瑕疵,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0412001_S_8901030871023,G5_99a584bfbbfabe84,梨牌 清新·透明 香皂 125g (印度),1,梨牌,soap_bar,125g,印度,2,8901030871023,柔软清新 - 透明皂条 - （125 克 x 2 包）,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0412001_S_8901287100518,G5_c90ac283988730cd,Mysore 香氣·香油 香皂 450g (印度),1,Mysore,soap_bar,450g,印度,3,8901287100518,MYSORE 印度檀香皂 450克 (3件裝) | 純天然檀香油 | 80% TFM 頂級品質 | 深層滋潤 香氣持久 | 印度百年經典,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0412001_S_8901399022012,G5_c740b62cdc3d5c14,阿育吠陀·椰子油 香皂 規格未知 (印度),1,,soap_bar,,印度,1,8901399022012,CHANDRIKA 阿育吠陀經典手工皂 | 檀香椰子油配方 | 1940年傳承 | 全家適用,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0412001_S_8904018300249,G5_1e9fc6c36a50f0f7,Medimix 印度綠寶石皇室·藥草浴·日期 香皂 125g (印度),1,Medimix,soap_bar,125g,印度,1,8904018300249,印度綠寶石皇室 藥草浴美肌皂 經典美肌皂125g 最佳食用日期：2027 年 7 月,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0412001_S_8904018308399,G5_377ba3444e50873a,Medimix 阿育吠陀·暗瘡·淡化 香皂 125g (印度),1,Medimix,soap_bar,125g,印度,1,8904018308399,MEDIMIX 阿育吠陀檀香甘油皂 125克 | 檀香油+ELADI草本油 | 淡化斑點暗瘡 均勻膚色 | 無防腐劑 零殘忍認證,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0423001_S_Beroia_deadseasoap,G5_ce39210cab9b84a5,BEROIA 死海泥·阿勒頗 香皂 100g (阿拉伯敘利亞共和國(敘利亞)),1,BEROIA,soap_bar,100g,阿拉伯敘利亞共和國(敘利亞),1,,死海泥阿勒頗手工皂 (100g),multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0423001_S_beroia_40baylaureloil,G5_4faf1e4dc7c519b0,BEROIA 敘利亞阿勒頗古城·月桂油·橄欖油 香皂 185g (阿拉伯敘利亞共和國(敘利亞)),1,BEROIA,soap_bar,185g,阿拉伯敘利亞共和國(敘利亞),1,,Beroia 40%月桂油 60%橄欖油 阿勒頗手工古皂 | 敘利亞阿勒頗古城製造,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0423001_S_beroia_olivesoap,G5_578cd2165fa539d6,BEROIA 敘利亞阿勒頗古城·純橄欖油·嬰兒 香皂 200g (阿拉伯敘利亞共和國(敘利亞)),1,BEROIA,soap_bar,200g,阿拉伯敘利亞共和國(敘利亞),1,,Beroia 純橄欖油手工古皂 200g  | 嬰兒、乾性肌膚適用 | 敘利亞阿勒頗古城製造,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0448001_S_JAPAN479439,G5_662bd111fc40c326,PELICAN 低刺激·日本製·使用 香皂 80g (日本),1,PELICAN,soap_bar,80g,日本,1,4976631479439,【日本製】 蜂蜜香皂 80g 單件（ 4976631479439 ）石鹸 蜂蜜 溫和保濕 蜂蜜保濕配方 滋潤肌膚 溫和潔淨 梘適合全家使用 幼兒 成人皆可使用低刺激性 不含人工色素 溫和親膚,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0605001_S_DNATURE3380380079757,G5_0d932c8203826ac7,Douce Nature 香皂 100g (法國),1,Douce Nature,soap_bar,100g,法國,1,,Organic Marseille Soap with Lavender 100g,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0605001_S_DNATURE3380390900904,G5_77fc5f52f3f2099f,Douce Nature aleppo 香皂 200g (法國),1,Douce Nature,soap_bar,200g,法國,1,,Aleppo Soap Cube 12% 200g,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0621001_S_TT0424,G5_57aae387f991a673,Marslako 洗手·洗臉 香皂 65g (泰國),1,Marslako,soap_bar,65g,泰國,1,,泰國JAM大米皂 手工米乳皂 洗臉皂 洗手皂 65g [平行進口],multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0621001_S_TT0917_A,G5_883b9c2fca6176c3,Marslako 洗手抗疫便攜·藍色 皂紙 50pc (中國),1,Marslako,soap_paper,50pc,中國,1,,[一盒50片] 洗手抗疫便攜肥皂片 番梘紙 - 藍色海洋味 [平行進口],multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0621001_S_TT0918_A,G5_6a3fa95c033fa27e,Marslako 洗手抗疫便攜·薰衣草·草味 皂紙 50pc (中國),1,Marslako,soap_paper,50pc,中國,1,,[一盒50片] 洗手抗疫便攜肥皂片 番梘紙- 薰衣草味 [平行進口],multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0631001_S_38858891600716,G5_f07a3ff14eb25f56,JAM 泰國 香皂 65g (泰國),1,JAM,soap_bar,65g,泰國,1,,泰國大米皂 JAM手工米乳皂 65G,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0631001_S_4982659051573,G5_3f773956bae79a2b,膚適 松焦油·英國 未分類 100g (土耳其),1,膚適,UNKNOWN,100g,土耳其,1,,英國膚適 松焦油梘 100克,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0638001_S_11661,G5_6391514271230b2c,熊本阿蘇艾草精油淨身·日本製 香皂 規格未知 (日本),1,,soap_bar,,日本,1,,日本製熊本阿蘇艾草精油淨身皂(1盒4件) 平行進口,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
B0638001_S_11894,G5_9f9757faea5018a2,植物精油·檸檬香茅 香皂 200g (澳洲),1,,soap_bar,200g,澳洲,2,,澳洲 Botanical Soap 純天然植物精油手工皂(200g x2) - 檸檬香茅味 平行進口,multipass-v1-lexical,373e0ce20215d71dcabbbc621467b5ca305632be55a597e0bc9b587bc775b755
